one,two,three,four,key
-0.385145,0.488929,1.073963,-0.985878,L
0.467302,-1.238687,0.022706,-1.010070,T
-1.664576,-0.129584,-0.262200,0.837087,P
-1.147409,0.542761,1.055648,-0.102252,W
0.759051,1.915093,0.387233,-1.782763,D
0.856178,0.182003,1.168675,0.651971,S
0.744630,-0.681992,0.494433,-1.184617,W
-1.015093,0.507414,1.002370,-0.294930,F
0.075640,-0.765469,1.563610,0.379591,Z
0.120574,0.906280,-1.484096,-0.660778,K
-1.591048,1.105462,0.289743,-1.321290,W
0.046804,0.049134,-0.179180,-2.966639,T
-1.873414,-0.444367,-1.086267,0.562508,V
0.309029,0.363457,-0.230852,1.399871,C
1.003744,2.017750,0.206953,0.118051,X
0.119894,0.779648,0.422454,0.088081,B
-0.168076,-0.267282,0.604904,-0.656786,G
0.616351,2.094181,-1.074719,0.512739,V
0.994266,1.228430,1.736331,0.049386,B
-0.328306,0.224976,0.309300,0.498254,E
-0.179347,0.882324,0.382183,-0.437691,S
0.087729,0.717417,0.469500,0.996632,P
2.358254,0.522325,-0.089593,0.944228,F
-0.356765,-1.287714,0.678376,-2.681503,D
0.757655,0.719307,-0.248017,1.087495,X
-0.293183,1.685099,-1.897505,-0.054966,H
-1.164877,-0.763007,0.547789,0.889558,L
-2.441513,-0.889802,-0.492763,-0.762671,H
1.055608,0.230269,-0.178801,-0.277883,L
-0.010356,-0.788660,-1.607794,0.817683,O
-0.046157,-0.945176,1.839284,0.041898,M
-1.173496,0.305610,-0.517408,0.409757,Y
-0.946709,0.176005,-0.142247,-0.110785,R
-0.627886,-0.259783,-0.451915,1.992088,E
0.737981,1.997317,0.420204,0.235262,G
-1.683342,-0.195708,-1.641626,0.969588,L
-1.404616,1.085570,-1.178998,1.095700,Q
-0.492820,0.279025,-1.803253,-1.231519,L
-1.377696,-1.576940,0.111184,0.648804,B
-0.045340,-0.131124,-0.327454,-0.417081,W
-0.048791,0.038505,-0.395077,0.323439,H
0.898427,-0.994062,1.075917,0.577960,J
-1.584951,1.565005,0.493502,-0.172416,L
1.221799,0.327399,0.720631,0.730465,A
0.646018,-0.540716,0.165928,0.093797,I
0.133684,-0.180545,0.108845,1.400962,P
-0.546477,-0.642966,-0.233624,-0.727623,H
-1.295650,0.500757,-2.103976,-1.450768,T
-1.642721,1.007413,1.298109,0.855174,Q
1.594492,1.621725,-0.379589,0.410002,D
0.186213,-0.923576,0.812174,1.216886,C
0.140133,-1.357134,-0.597255,1.210977,L
-2.485867,0.702920,-0.114049,2.789535,X
-0.323355,-1.273605,-0.058852,0.566018,M
0.634451,-1.553382,2.232582,-0.147378,E
-0.386944,-1.589073,-0.299143,-0.695634,B
1.620777,0.759676,-0.300116,0.552744,O
-0.340732,-0.714454,0.039590,0.458001,T
-2.187925,1.669107,-1.197007,-1.115335,Z
2.106576,-1.051685,0.228730,-0.048398,Q
1.123690,0.628643,0.090533,-1.009927,T
-0.608480,0.491432,1.000950,1.088726,D
-0.177055,1.142805,-0.842145,-0.631415,G
1.271432,-0.680256,0.468007,0.450330,Z
-0.008704,0.310281,0.122623,-1.684566,E
-0.007668,-0.113575,0.775513,0.303381,S
0.411556,-1.512553,-0.362691,-0.691423,Y
-1.350395,-2.147115,-0.798941,0.416793,T
-0.095614,0.237641,1.391575,0.291889,M
1.125889,1.384894,1.181102,1.059646,A
0.320124,-1.177213,-0.357750,1.280155,A
0.874729,0.257962,1.045422,0.408525,M
-0.642237,0.062013,0.819240,-0.403613,R
0.532778,-2.049950,-0.450757,-1.263578,P
1.261067,1.046511,0.075225,-0.000111,K
-0.108704,-1.535401,0.773030,-0.753041,J
-1.374304,-2.555915,0.615809,-0.406532,X
1.301805,-0.234967,-0.543651,0.174267,L
-0.035433,-0.186400,-0.097017,-1.091612,D
-0.167469,-0.386896,0.644020,-1.059860,C
1.264985,-2.622367,-0.282832,0.357306,I
1.041982,0.570343,0.182580,-1.162043,J
0.110289,-2.249317,0.206592,-0.864718,R
-1.120772,0.294483,1.551917,-1.964969,Y
-2.013572,0.601616,0.190984,-0.106676,A
-0.542343,1.469777,-0.575136,0.186712,L
1.603157,0.281559,0.957876,-0.972688,U
-1.098166,0.029214,-0.377523,0.599776,Q
-0.435144,-0.096807,2.079810,0.169927,Z
1.149412,0.841447,1.262254,0.313271,P
0.690642,-2.292533,0.781259,-0.143542,G
-1.365098,-2.725662,0.385946,1.100854,P
-0.310903,0.877454,-1.305041,-1.645734,K
-0.014314,0.324398,-0.695745,1.353045,E
-0.096340,0.742617,0.623764,-0.169840,B
-0.249382,-0.599937,0.725398,0.142582,P
-0.229494,-0.427544,-1.607554,1.078704,I
-0.229640,1.204733,-1.499926,-0.062115,Y
1.425699,0.281088,0.787001,0.062775,X
0.453246,0.809022,-1.134118,-2.320395,Y
-1.217881,0.406079,0.433323,-0.389913,K
-0.349513,-0.141160,0.164074,0.038125,X
0.971513,-0.376657,-0.715855,-0.219766,M
0.072581,0.515411,-0.227482,0.018753,P
1.546362,0.763941,0.061392,-0.429823,P
-0.852386,0.323784,-1.206768,2.015116,Y
1.253002,-1.043868,-1.035805,0.101777,R
-0.452001,-2.032476,0.191845,-0.305875,P
0.331872,-1.027784,0.668268,0.639151,I
1.574776,0.051242,-0.830177,-1.462853,K
-0.492779,0.324669,-0.232915,0.704361,Z
-0.329928,-0.824775,1.684480,0.291507,O
-0.635676,-1.738585,0.173298,1.145637,M
1.240617,-0.325852,-0.559846,1.123090,D
-1.318155,2.061459,2.318137,-0.306994,I
0.724105,-1.302586,-0.731470,-0.275653,K
2.379535,-1.389499,-0.998146,-1.228054,D
-1.957474,0.280133,0.860897,0.739659,U
-0.283937,0.400507,1.902216,-0.780128,J
-1.416738,0.798956,0.485822,1.602252,J
-0.240331,-0.704376,1.106520,2.045509,J
0.420535,-0.577556,-0.991290,0.700798,P
0.365097,0.628812,-1.381223,-0.850094,N
2.710063,0.105624,0.305536,0.856027,Y
-0.146666,0.604980,1.132820,0.951745,J
1.714444,-1.052580,-0.665687,-0.628149,J
-0.514055,-1.559812,-1.272510,-0.823070,K
1.170609,0.149604,0.622868,-0.190367,D
-0.081790,-1.003813,2.193597,1.052770,A
1.471159,-0.846842,0.786639,0.730084,O
0.163311,-1.743754,0.319080,1.284235,L
0.585680,-0.001210,-0.199627,-0.979388,O
0.441474,1.022945,-2.042936,-0.254938,F
-0.846713,0.789119,1.133967,-0.154190,H
1.530664,0.764554,-0.107493,-0.559268,A
-0.053523,0.231691,0.717766,-0.708607,F
0.157495,-0.519562,-0.008110,1.737056,E
0.906342,0.517885,-0.579866,-0.845230,T
-2.313214,-1.227570,2.066594,-0.647145,L
2.383794,-0.339592,-1.604485,-0.033602,U
-0.051921,0.648505,0.093202,-2.696093,Y
-1.257975,1.042654,-0.219107,0.731547,T
0.224673,0.069441,0.726645,0.752658,S
-1.559788,-0.969932,1.473852,-1.382459,G
-0.618414,-0.902297,1.935305,0.250891,Z
0.170173,0.909381,0.985255,0.328487,Q
0.746199,-0.561604,0.970288,0.435417,B
1.831473,0.651816,-0.438170,0.052377,O
0.495833,0.240682,-0.159644,-1.320035,E
-0.546076,-1.306983,-0.096535,-1.456736,F
0.289673,-1.529236,-0.205602,0.792477,F
0.275074,-0.184972,0.262502,-1.249553,S
-1.473562,1.493519,2.067763,0.636728,N
-0.976985,0.080358,1.354290,-0.915860,V
-1.394230,-0.601442,0.185425,-0.942572,Q
-1.514060,-1.516758,-1.582054,-1.021766,G
0.572934,1.047421,0.612763,0.105676,F
-1.812813,0.408045,-0.756036,1.794645,O
1.776165,-0.533785,-0.828135,-0.881270,C
-0.372007,0.436500,-0.371306,0.333106,N
1.495540,2.590348,1.521604,0.247704,G
-0.438156,-0.328046,-1.134392,-2.216386,F
1.072236,-1.948744,-0.487449,0.140093,U
0.810706,-0.617242,0.340797,0.870986,G
1.753417,-1.275382,-0.178585,-0.310927,K
1.276566,-0.942784,-1.007257,0.675960,A
0.011795,-0.201602,0.407379,0.620083,Z
-0.446985,1.245890,0.236387,-0.948334,H
1.923246,-0.294166,-0.508770,0.086042,Y
0.810838,0.595721,-0.924657,0.847901,I
-0.226359,-0.517433,-0.613582,1.100113,D
-1.456166,-0.183701,-0.428503,0.786266,G
-0.358008,-0.645626,-2.502985,0.911578,Z
-1.446943,0.523410,-1.902081,1.111532,A
0.193101,0.724640,-0.322806,-0.351253,Q
2.100980,-0.440816,-0.592740,-1.262813,G
0.376015,-0.663383,2.004677,-0.258759,Q
0.046159,1.865847,0.443481,0.694459,C
0.715407,-1.151805,1.999729,0.242916,E
1.000669,0.501015,0.465025,0.596292,D
-0.618472,1.051404,1.144509,1.303803,G
-0.303944,-0.171606,0.785153,-0.994838,Y
-0.742652,-0.082495,0.085252,1.557553,U
0.211498,-0.245515,-0.032719,1.497475,X
-1.083091,-1.398496,1.249331,0.471817,G
-0.941935,-1.380182,0.227948,0.287478,K
3.185520,2.495739,0.356894,-1.069218,U
-0.583817,0.408574,-0.644512,-0.733231,O
-0.067571,0.049978,0.661309,0.003750,P
0.460801,-1.570148,0.480410,2.280146,N
0.487468,0.252977,1.496725,-0.005837,C
1.331027,0.637538,-0.188390,0.714704,Q
-0.779034,0.638315,0.873833,-0.890728,D
-0.925050,0.575905,1.020848,-0.259153,X
0.515773,-1.445684,-1.284719,-2.253541,O
-0.475070,0.451638,-0.139264,-1.112848,Y
1.148722,0.842064,-0.206238,2.760878,K
0.559063,-0.287437,0.504671,1.317365,P
-0.520020,0.587200,-0.547653,0.663922,F
-0.578323,0.276259,-1.699036,0.434361,H
-0.379983,0.450633,0.810338,-0.108411,Q
0.083076,0.195084,-0.390416,0.507696,C
-1.461339,0.659706,-0.486488,-0.448722,O
0.768205,0.304967,0.381129,0.096885,A
-0.642210,-0.773583,0.466085,-0.097627,N
-0.019731,-0.637566,-0.008578,-0.470076,S
0.180010,0.073650,-0.849246,-1.175156,Y
0.589961,0.112987,-0.877648,-0.510681,T
-1.015579,1.465950,-0.092394,-2.490095,W
0.988867,-0.759496,-0.419517,-0.724955,H
-1.907818,-0.275998,-0.946571,-0.017228,C
0.967072,0.198958,-0.140610,-2.111725,L
0.110487,0.134179,-0.881559,1.898638,F
-0.688522,-1.614822,1.087683,1.435998,U
1.505155,-0.453861,0.273059,0.037840,A
0.536844,0.501676,0.344901,0.532830,C
-2.814429,-1.792755,1.896827,-1.987161,A
0.878534,1.253825,0.350263,1.461340,V
-0.679492,1.894020,-0.303734,-1.968354,I
1.194676,0.406976,2.713212,-0.422527,E
1.480337,1.640453,0.591222,-0.420919,T
-1.739460,-0.001136,-0.444603,-2.187031,C
-0.049454,0.876264,2.049372,0.486071,K
0.239041,0.360949,0.245532,-0.610616,Q
-1.357554,-1.730506,0.243779,1.192487,B
1.360277,-1.370737,-0.643262,2.728751,Z
-0.423663,0.430440,0.304368,0.009380,O
0.716497,0.072076,1.747260,2.090095,S
-0.394289,-0.141059,0.789345,-0.000094,X
0.886541,-0.015931,0.544982,-0.524025,H
-0.300975,0.741506,-1.211445,-0.555840,S
-0.109220,-1.045930,-2.134679,0.553635,A
-0.009254,-1.825126,-0.770028,0.249705,F
-1.163509,-1.670768,0.152224,-0.282348,Y
1.051611,0.837958,0.525605,0.142965,X
1.090079,-0.655803,-0.341592,-1.686583,V
0.969558,0.738234,-0.915294,-0.789262,F
-1.375610,-0.958861,0.389872,-0.034962,G
0.459081,1.364442,0.896899,2.335528,O
-1.159967,0.207529,-1.248928,0.696552,G
0.216558,-0.939603,-0.565789,-2.125204,R
1.363224,1.299535,-1.419996,0.874042,U
1.141893,1.370102,-0.056462,0.791809,L
-0.166651,0.636282,1.010576,0.624327,R
-1.789069,-1.371943,-1.120110,-0.229082,A
-0.367657,0.367019,-0.546076,-0.151994,D
-1.803905,-1.177194,-0.460974,0.281347,S
0.853970,1.111761,0.655919,0.483720,Q
-0.154942,-1.530311,1.689325,-0.977543,H
-0.293450,0.958642,-0.557863,0.927082,Z
-0.901167,-1.964973,-0.450088,-0.831263,Q
-0.821969,0.940714,1.204065,0.784486,G
-0.801234,-0.049803,0.012244,0.349803,Z
-0.272863,-1.151215,-0.799626,-1.568808,F
-0.030122,0.071727,-0.616905,-0.637031,P
0.612311,-0.914973,-0.104029,-0.090773,S
1.164573,1.221990,0.164334,-1.835072,Y
-1.000588,-1.190422,0.046751,0.885755,E
0.255490,-1.187439,-0.869590,1.211093,T
-0.533053,0.196945,0.875247,-0.433718,M
0.271559,-1.265975,-0.705642,-0.614092,I
-1.024841,0.056567,-1.713081,0.396307,A
1.114050,0.413976,0.226315,-0.764156,M
-0.010157,0.483841,1.182102,-0.976911,C
0.154323,1.253576,-0.409031,-0.820236,Y
1.843090,-0.958145,-1.832979,-0.555574,O
1.233820,0.042424,-1.007054,2.202735,G
1.183106,0.490928,-0.260421,-0.444117,D
0.514856,2.204902,0.386741,-1.062194,R
-1.742291,-0.665164,-0.661655,-1.933058,F
-0.243361,0.040385,1.592541,0.368353,L
-0.198134,-1.830638,0.934776,-0.648533,I
-0.562433,-1.671531,-0.061191,0.440972,M
-1.313967,0.602975,-0.123411,0.937067,H
0.051456,1.179227,0.469802,0.098821,T
2.338386,-0.543498,0.112537,0.385280,R
-0.600172,0.376691,-0.501372,-0.428521,V
-0.164236,-0.350016,0.598866,-1.437432,J
0.888451,0.394228,0.267864,-0.615909,K
-1.229630,-1.117203,0.060799,-0.903652,C
0.598579,-0.619984,0.734642,2.346400,C
-0.165513,0.929020,0.257823,-0.905277,G
0.505393,0.047983,0.753976,-1.343506,E
-0.693146,0.361824,1.535938,1.363422,W
-0.843058,-0.288362,-1.126786,-0.136818,F
1.835964,1.528463,0.878406,-2.177627,N
-1.265460,0.987447,-0.787942,-0.080631,E
-1.839705,0.466789,1.569712,-0.425266,W
-0.942843,2.059205,0.110105,-0.515704,C
0.102360,0.436309,1.033531,-1.864767,L
-0.433280,-0.709966,-0.275909,0.094503,Q
2.403241,0.746271,0.591561,0.050878,N
-1.558923,-0.222365,-0.727599,0.536533,Q
0.074497,-0.070994,0.108071,-0.235241,W
-0.857548,0.740238,-0.564650,0.065662,N
1.723278,-0.682799,-0.018879,1.929101,N
1.558213,0.984624,0.451109,-0.611625,E
0.379111,0.253251,0.587077,-1.728822,S
-0.035225,0.277188,-1.476940,1.027178,U
0.036267,0.064976,-0.182955,-0.714244,Q
0.762953,-0.046907,-1.234724,0.582102,B
1.135232,0.587149,0.764381,0.458336,G
0.189956,-0.672689,2.000434,2.451441,M
-2.302353,-1.084436,2.138216,-0.760694,B
-1.483726,-1.902350,-0.095557,0.145362,T
-0.163425,-1.582427,-0.168899,1.106895,S
0.418804,-0.525080,1.953008,0.691692,Z
-0.713231,1.567958,-0.338934,-0.207643,R
-0.418107,0.470109,-0.456651,0.128072,O
1.484250,1.691729,0.714563,0.497905,K
-0.273287,-0.656644,-0.455763,-1.861735,P
-1.322291,-1.156173,-0.516829,-0.305050,Y
0.049611,-0.835225,1.068045,0.079837,P
0.721844,0.420057,1.516265,-2.058109,P
-0.498724,-0.249539,1.035204,0.311007,B
-1.476299,1.346598,-0.103569,1.963464,W
0.242384,0.997739,0.154961,0.668781,S
-1.314816,-1.249151,0.204339,1.176533,V
-0.808354,0.122259,-0.097526,-0.328963,K
0.971985,1.395870,-0.475734,0.465501,N
-0.268224,-0.959783,-0.539776,0.325455,F
-0.986447,-0.595701,0.002618,0.134520,P
0.504320,-1.011777,-0.998291,0.664539,J
-0.422896,-1.375503,0.792834,-1.663452,N
-0.388552,-0.735815,-0.758638,-0.447773,X
1.148298,-0.661725,-0.662596,-0.297202,L
0.089606,-0.300187,0.560087,-1.649665,G
-1.075589,0.484274,2.081817,-0.591397,V
-0.950859,-0.584981,-0.277367,-1.191035,P
0.300454,-0.123780,0.984886,-0.289371,B
0.637421,0.485645,0.702434,2.144220,R
-0.154853,-1.281331,-1.372151,-0.108534,M
-1.297635,-0.454946,2.424716,0.137954,U
-0.264017,-1.344242,0.397167,0.946444,Y
-0.940938,0.038012,-0.609192,-0.527591,R
-1.796325,2.027516,2.048790,-0.100346,V
0.114682,-0.551871,-0.187288,-1.272120,P
-0.297908,0.032208,-0.413485,0.364409,X
0.293191,-0.480208,0.033078,-0.284442,V
-1.775314,-0.087238,1.704455,-1.293573,V
-0.652758,-0.765072,0.355679,-0.469983,I
0.568172,0.495624,-0.172366,-0.317336,B
-1.465093,0.031530,1.168376,-0.385892,K
-0.131412,-0.573097,-0.783445,0.109532,C
-1.707415,-0.642063,0.142707,-0.287563,Q
-0.708818,0.116397,1.630477,1.411015,T
0.728209,1.052480,1.656913,-0.000799,D
-0.895249,-0.884754,1.511999,-0.253050,L
-0.976376,-0.949490,0.771808,-0.912322,W
-0.286153,1.522740,-0.237055,0.036996,K
-1.193789,1.727335,0.108553,1.699741,V
1.475648,1.592631,-1.119567,0.688925,Z
-1.573822,1.427966,0.887844,1.120810,S
0.342006,-0.152120,0.222960,-1.001337,G
1.348631,-0.410180,-1.027931,-0.386863,S
0.562006,-1.568515,0.702763,-0.318789,O
-0.323947,1.074434,-0.355756,-0.710314,J
0.456041,0.036371,-0.279128,-1.706344,M
0.633659,-0.329843,-0.199277,-0.208102,R
-0.493802,0.351938,1.052717,0.366561,R
2.050221,-0.499816,-0.049038,-1.083985,M
-1.411878,0.738036,-0.677346,1.098149,D
2.077536,-0.075998,0.431935,-0.200840,D
0.117338,-0.154276,0.776946,-0.070098,P
0.538433,-0.555081,0.692206,-1.194164,U
0.895222,0.268342,-1.912692,0.167779,K
-0.746011,-0.046005,-0.600393,-0.302600,E
-0.191698,-0.668028,-1.392456,-1.009577,P
-0.601315,0.922858,-1.177908,0.009208,T
-1.146379,-1.109391,-0.118872,-0.191616,M
-1.284624,-0.814670,1.459235,0.163205,L
1.631782,-0.844850,-0.527781,-0.220482,E
1.673532,0.223219,0.754548,-0.870651,W
0.425490,0.768737,-0.341270,-1.133900,K
1.348000,1.642029,-0.209552,0.443562,B
1.592810,-0.061225,0.886536,-0.532307,A
0.162886,-0.238155,-0.714530,0.225008,F
1.323241,0.804851,-0.084373,0.378720,M
-0.425639,0.223521,-0.596253,1.176915,Q
-0.987568,-0.684783,-0.441242,-0.674699,E
-0.522113,-1.190152,-1.062093,-1.076483,R
1.735935,-1.673608,-0.333912,0.900429,A
2.426298,-1.673875,0.541081,1.254054,R
0.083049,0.363854,-0.233914,-0.007348,T
-1.866192,-0.580414,-0.963295,0.356494,U
-0.353734,-0.068484,-1.512866,0.824930,J
0.603244,0.775080,-0.787018,1.673243,O
-0.708422,0.426190,-0.715013,0.492223,R
-0.349760,-1.241896,-0.573893,-0.200169,A
-0.034241,0.738690,-0.222057,0.072482,B
-0.170214,0.550775,-0.625670,0.312830,G
1.034764,2.089278,0.347656,0.891309,N
1.672125,-1.255984,-0.645559,1.167521,F
-1.339661,0.779645,0.543388,-1.084204,E
-2.079177,0.661898,-0.546259,-0.879338,G
-1.008199,-1.879109,0.370610,-0.931191,S
-1.003679,-1.887718,1.160814,0.740109,F
0.778603,0.918550,-1.270746,-0.135508,Y
-0.601647,0.044611,-0.585090,-0.504802,F
-0.849080,-1.376223,0.221818,-1.464267,L
-1.197950,-0.428793,0.706331,0.097113,A
-1.045979,-1.489324,1.117247,-0.660354,V
-0.570591,-0.901917,-1.270437,-0.135191,Y
-0.205213,0.987188,-1.789766,-0.335468,K
-1.079715,0.294213,0.964666,1.263541,I
-0.673725,-1.376966,-1.014612,-0.654467,K
0.450709,-2.051196,1.347558,1.641605,Q
-0.093877,-1.458450,-0.323792,0.111834,Y
0.188104,1.481549,-0.948092,0.676185,W
-0.482358,-0.345044,-0.724991,-0.989196,P
0.118668,-1.768360,0.685096,1.219265,R
-1.399205,0.419376,-0.373841,0.578699,O
-0.598379,0.262341,0.980530,0.446388,I
0.792961,-0.663105,-0.145378,-1.715764,S
0.698113,0.698621,-0.874168,-0.148800,U
-0.216542,0.351552,1.527577,-1.692186,B
-0.470006,-0.232199,2.023973,0.144395,H
-0.940556,-0.300613,1.883836,-0.761105,C
0.042274,-0.269610,-0.153959,0.564847,M
0.573317,-0.359999,-1.142111,0.486645,I
0.955002,0.718317,-1.767145,0.358698,X
0.814923,0.357489,-1.423567,2.414289,W
0.593393,0.707583,0.045666,-0.403742,N
-0.247678,-0.055885,1.122920,-0.022438,I
3.157860,0.438567,-0.137186,-0.140065,E
-1.834812,0.573900,-0.589097,1.527749,O
2.283431,-0.101169,1.505189,-0.527539,T
0.748912,-0.481643,-0.284396,-1.066815,B
-0.104759,1.810078,0.799227,-0.473443,Y
-0.095592,-0.861605,1.838332,2.579506,W
1.417909,-1.125873,1.072171,-1.080726,Y
0.321164,-1.126332,1.680504,0.671050,N
-2.211074,0.872090,-1.327327,0.824096,X
-1.018091,1.339706,-0.200384,-1.389253,Q
-1.229281,0.521575,-0.742153,0.360019,U
1.608209,-0.161244,-1.038211,0.381098,V
0.862573,0.099285,-0.511677,-0.199603,I
-0.525521,-0.295164,-0.835111,1.220084,Z
0.616977,-0.178697,-0.729868,0.506211,C
-0.338972,1.257592,0.941130,-0.248689,U
1.300752,0.295980,-0.890123,-0.632915,Q
1.178092,-0.733083,-0.535875,-0.377209,E
0.844931,-0.875554,-0.181882,0.117221,X
-2.674477,-0.904784,-1.378636,-1.059719,Z
0.902425,-0.177852,-0.301768,1.104867,H
-0.776577,-0.458923,1.961196,1.723923,Y
-1.313880,-0.472738,-0.981516,0.411458,P
-0.036525,1.038856,1.284417,-1.314615,P
-0.070959,2.163573,-1.811632,-0.986561,I
0.702774,-0.425900,0.399901,-0.107442,P
0.531253,-0.174244,0.955361,0.961761,L
-0.325792,1.174992,-1.245369,-1.507133,B
1.397661,0.001253,0.851759,-0.117441,K
1.133208,0.138080,-0.071437,-0.323460,M
0.693577,0.989384,0.296282,1.294938,A
-0.450878,-0.740797,-0.191542,-0.928986,Q
0.550425,-0.733430,0.612391,0.770115,D
1.687477,2.222717,-1.285302,1.417460,G
0.323157,1.118552,0.822893,-1.303216,U
0.160144,-0.857306,-0.654334,2.187917,J
-0.870661,0.519021,-1.570296,1.146845,F
1.354091,1.368256,-0.231817,1.288388,N
0.092383,-1.428970,-0.461132,-1.087305,P
2.833165,1.173253,-2.141220,1.067232,Q
0.052944,0.902929,-1.041748,0.909880,I
0.571766,-0.405958,0.197604,-1.624323,F
-1.385420,1.482319,0.028154,0.370889,W
0.785154,1.137249,1.837657,0.792913,M
0.748197,0.081241,-0.067488,-2.426306,W
-0.913443,1.513363,-1.381818,-1.799798,T
0.090689,0.084156,0.601686,0.942536,P
0.748059,0.397290,-0.610918,-0.407562,B
-0.463645,1.223383,-0.557657,0.564755,B
-0.744842,0.947823,-0.660665,-1.006658,K
-0.307085,1.053678,-1.023396,0.132039,F
1.624843,-0.363906,0.472806,-1.289514,W
0.177097,0.412751,0.863823,-0.189682,B
-2.095859,-0.163334,-1.070756,0.517291,P
-0.188852,0.807698,1.105999,1.341283,Z
-0.221348,0.323048,-0.122452,-0.993591,M
0.128084,-0.632848,1.239646,-0.007197,O
0.283369,-1.284691,0.358881,0.150360,T
0.989126,-1.842790,1.750263,0.273699,C
-0.505325,0.700214,-0.461280,-0.940712,C
0.423396,0.902845,0.869192,-0.045325,Y
-0.773806,0.634366,-0.029036,-0.084380,N
1.396821,-0.153713,0.916169,1.643483,M
1.912510,-0.305207,-0.826462,-0.761045,P
-0.594760,0.993381,-0.515358,-0.314884,W
-0.844911,0.117976,0.903560,0.252142,Z
-0.063375,-1.531993,-0.394801,0.774842,C
-0.201965,-0.286125,0.889257,-0.037633,O
0.645282,-0.582255,0.036015,-0.408925,C
-0.530896,-1.097530,-1.252663,-0.028864,V
-2.731470,-0.481612,1.120683,-0.264528,Q
-0.941964,-0.791334,-0.655066,-2.322995,D
-0.013954,0.438818,0.602662,-0.876443,K
0.365488,0.741957,-1.674504,-0.471126,C
0.487674,-0.335347,-1.460334,-0.418179,T
-0.605901,-1.331214,-0.010232,-0.394039,D
-1.173964,0.533018,0.265497,0.169656,K
0.078757,-0.030233,-2.200186,-0.246434,Q
0.710731,1.464396,-0.991984,1.083153,B
-0.578619,1.674034,-0.312933,2.102601,F
-0.423047,-0.619647,0.166995,0.134848,K
1.010306,-1.395701,-0.915383,-0.180930,F
0.469870,2.766605,-0.623423,-0.989968,M
-0.965208,-0.617784,1.839358,1.204253,C
1.116242,0.834111,1.233231,0.744518,X
-0.021556,-1.631750,-1.399104,0.941111,O
-0.586203,1.439916,-2.028289,0.893901,C
0.760797,0.538630,-0.033262,-0.739468,L
-0.783955,-1.563462,0.823901,1.415310,K
0.411875,1.024628,-1.149752,1.708027,W
-0.180614,0.372328,0.505967,-0.333845,K
-1.911914,-0.743563,0.468108,-0.351128,S
0.622984,-1.024359,-0.606801,1.079079,W
1.111005,0.644720,-0.777241,-0.963138,O
0.780613,-0.538639,0.743634,0.984098,Z
-1.265437,0.190358,-0.465870,0.639745,X
0.742441,1.137560,-0.137443,-1.407333,U
-0.819746,-1.534135,-0.865461,-0.664212,Z
-0.941165,-2.321271,-0.186392,-0.003588,G
0.584090,0.252914,0.430604,1.363053,N
-1.168106,0.840036,1.532032,0.184726,U
0.740228,0.785605,1.063807,1.605736,F
0.327284,-0.022966,0.784448,2.140400,K
0.705001,0.480770,2.474010,-0.240923,B
-0.805008,0.211871,-0.959717,0.933653,M
-1.601866,1.030027,0.615751,0.368463,F
-0.148963,-2.120022,-0.877326,-1.445064,L
-0.324594,0.633387,-0.760676,-1.069371,Y
-0.212678,-1.099685,-0.864342,0.550548,J
0.952348,-0.094021,-0.526631,-0.779643,H
-0.094078,-0.758733,-1.334552,-0.220797,Q
0.020928,-1.361631,1.327840,1.742118,G
0.175485,1.250640,-1.625869,-0.724770,Y
0.484193,-0.094411,-0.076433,-0.539532,Z
-0.953189,0.157122,2.070841,0.133539,X
-2.429658,-1.347470,-0.137983,0.158336,B
1.644857,0.195688,0.959760,0.388156,W
-0.122840,-1.528576,0.629115,0.060471,R
-0.652429,-0.034545,-1.805826,0.263297,S
-0.782736,-0.591638,1.459849,-0.200604,A
-0.082621,-0.133571,0.716304,-1.392381,T
